"","ID","key_press","trial_type","trial_index","control_level","correct","confidence_level","test_part","staircase","reverse","staircaseA","staircaseB","average_thre"
"4745",64,66,"dot-motion",189,0.0036009,1,4,"stimulus",1,NA,0,0,0
"4746",8,66,"dot-motion",187,0.00270165,1,3,"stimulus",1,NA,0,0,0
"4747",43,65,"dot-motion",217,0.0093045,1,3,"stimulus",0,NA,0,0,0
"4748",28,66,"dot-motion",85,0.0300038,1,2,"stimulus",0,1,0,0,0
"4749",67,66,"dot-motion",163,0.25,1,4,"catch trial",0,NA,0,0,0
"4750",43,66,"dot-motion",219,0.0091045,1,3,"stimulus",0,NA,0,0,0
"4751",64,66,"dot-motion",191,0.0020009,1,4,"stimulus",0,NA,0,0,0
"4752",6,65,"dot-motion",163,0.0375037,1,4,"stimulus",0,NA,0,0,0
"4753",8,66,"dot-motion",189,0.00250165,1,4,"stimulus",1,NA,0,0,0
"4754",40,65,"dot-motion",67,0.0350023,1,3,"stimulus",0,NA,0,0,0
"4755",28,66,"dot-motion",87,0.017503,1,2,"stimulus",1,NA,0,0,0
"4756",97,65,"dot-motion",97,0.0675057,1,3,"stimulus",0,1,0,0,0
"4757",43,66,"dot-motion",221,0.0051039,1,3,"stimulus",1,NA,0,0,0
"4758",64,66,"dot-motion",193,0.0034009,1,4,"stimulus",1,NA,0,0,0
"4759",8,65,"dot-motion",191,0.00230165,1,4,"stimulus",1,NA,0,0,0
"4760",67,66,"dot-motion",165,0.0080039,1,4,"stimulus",1,1,0,0,0
"4761",6,65,"dot-motion",165,0.0350038,NA,4,"stimulus",0,1,0,0,0
"4762",28,65,"dot-motion",89,0.015003,1,3,"stimulus",1,NA,0,0,0
"4763",40,65,"dot-motion",69,0.0650045,NA,1,"stimulus",1,1,0,0,0
"4764",43,65,"dot-motion",223,0.0089045,1,2,"stimulus",0,NA,0,0,0
"4765",8,66,"dot-motion",193,0.00210165,1,4,"stimulus",1,NA,0,0,0
"4766",6,65,"dot-motion",167,0.0380041,NA,4,"stimulus",0,NA,0,0,0
"4767",67,65,"dot-motion",167,0.0078039,1,4,"stimulus",1,NA,0,0,0
"4768",64,65,"dot-motion",195,0.0010009,1,1,"stimulus",0,NA,0,0,0
"4769",40,65,"dot-motion",71,0.0325022,1,1,"stimulus",0,NA,0,0,0
"4770",28,66,"dot-motion",91,0.012503,1,3,"stimulus",1,NA,0,0,0
"4771",88,65,"dot-motion",33,0.25,NA,4,"catch trial",0,NA,0,0,0
"4772",43,66,"dot-motion",225,0.0087045,1,1,"stimulus",0,NA,0,0,0
"4773",8,66,"dot-motion",195,0.00190165,1,4,"stimulus",1,NA,0,0,0
"4774",97,66,"dot-motion",99,0.0820071,1,3,"stimulus",1,NA,0,0,0
"4775",67,65,"dot-motion",169,0.0076039,1,4,"stimulus",1,NA,0,0,0
"4776",6,65,"dot-motion",169,0.0825083,NA,4,"stimulus",1,1,0,0,0
"4777",64,66,"dot-motion",197,9.0009e-07,NA,3,"stimulus",0,1,0,0,0
"4778",28,65,"dot-motion",93,0.0290038,1,3,"stimulus",0,NA,0,0,0
"4779",40,66,"dot-motion",73,0.0725053,NA,1,"stimulus",1,NA,0,0,0
"4780",88,65,"dot-motion",35,0.25,NA,4,"catch trial",0,NA,0,0,0
"4781",43,65,"dot-motion",227,0.0085045,1,2,"stimulus",0,NA,0,0,0
"4782",8,65,"dot-motion",197,0.0020003,1,4,"stimulus",0,NA,0,0,0
"4783",67,66,"dot-motion",171,0.0035021,NA,1,"stimulus",0,1,0,0,0
"4784",28,65,"dot-motion",95,0.25,1,3,"catch trial",0,NA,0,0,0
"4785",64,66,"dot-motion",199,0.0030012,1,4,"stimulus",0,1,0,0,0
"4786",6,65,"dot-motion",171,0.0410044,NA,4,"stimulus",0,NA,0,0,0
"4787",43,65,"dot-motion",229,0.0049039,1,2,"stimulus",1,NA,0,0,0
"4788",40,65,"dot-motion",75,0.0300022,1,3,"stimulus",0,NA,0,0,0
"4789",88,65,"dot-motion",37,0.025,NA,4,"stimulus",0,NA,0,0,0
"4790",86,66,"dot-motion",23,0.025,1,1,"stimulus",1,NA,0,0,0
"4791",8,65,"dot-motion",199,0.0010003,1,3,"stimulus",0,NA,0,0,0
"4792",97,66,"dot-motion",101,0.0665057,1,4,"stimulus",0,NA,0,0,0
"4793",67,66,"dot-motion",173,0.0074039,1,4,"stimulus",1,NA,0,0,0
"4794",74,65,"dot-motion",251,0.0480048,NA,4,"stimulus",1,NA,0,0,0
"4795",28,65,"dot-motion",97,0.0280038,1,2,"stimulus",0,NA,0,0,0
"4796",43,66,"dot-motion",231,0.0047039,1,1,"stimulus",1,NA,0,0,0
"4797",64,65,"dot-motion",201,0.0032009,1,4,"stimulus",1,NA,0,0,0
"4798",6,66,"dot-motion",173,0.090009,NA,4,"stimulus",1,NA,0,0,0
"4799",88,66,"dot-motion",39,0.025,1,4,"stimulus",1,NA,0,0,0
"4800",8,65,"dot-motion",201,3.0003e-07,1,3,"stimulus",0,NA,0,0,0
"4801",74,66,"dot-motion",253,0.0510051,1,4,"stimulus",1,1,0,0,0
"4802",67,65,"dot-motion",175,0.0072039,1,4,"stimulus",1,NA,0,0,0
"4803",40,66,"dot-motion",77,0.0275022,NA,3,"stimulus",0,1,0,0,0
"4804",86,65,"dot-motion",25,0.02,1,2,"stimulus",1,NA,0,0,0
"4805",28,66,"dot-motion",99,0.0270038,1,3,"stimulus",0,NA,0,0,0
"4806",97,65,"dot-motion",103,0.0655057,NA,3,"stimulus",0,1,0,0,0
"4807",43,65,"dot-motion",233,0.0045039,1,1,"stimulus",1,NA,0,0,0
"4808",64,65,"dot-motion",203,0.0030009,1,4,"stimulus",1,NA,0,0,0
"4809",6,65,"dot-motion",175,0.0440046,NA,4,"stimulus",0,NA,0,0,0
"4810",88,65,"dot-motion",41,0.0400015,1,4,"stimulus",0,1,0,0,0
"4811",74,66,"dot-motion",255,0.0500051,NA,4,"stimulus",1,1,0,0,0
"4812",8,66,"dot-motion",203,0,1,4,"stimulus",0,NA,0,0,0
"4813",40,65,"dot-motion",79,0.080006,1,1,"stimulus",1,1,0,0,0
"4814",67,65,"dot-motion",177,0.0070039,1,4,"stimulus",1,NA,0,0,0
"4815",43,65,"dot-motion",235,0.0043039,1,2,"stimulus",1,NA,0,0,0
"4816",28,66,"dot-motion",101,0.010003,NA,1,"stimulus",1,1,0,0,0
"4817",74,66,"dot-motion",257,0.0525045,1,4,"stimulus",0,NA,0,0,0
"4818",64,65,"dot-motion",205,0.0028012,NA,2,"stimulus",0,1,0,0,0
"4819",97,66,"dot-motion",105,0.081007,NA,3,"stimulus",1,1,0,0,0
"4820",6,66,"dot-motion",177,0.0975097,1,4,"stimulus",1,1,0,0,0
"4821",86,66,"dot-motion",27,0.025,1,2,"stimulus",0,NA,0,0,0
"4822",88,66,"dot-motion",43,0.0350015,NA,4,"stimulus",0,1,0,0,0
"4823",8,66,"dot-motion",205,0.00170165,NA,2,"stimulus",1,1,0,0,0
"4824",43,66,"dot-motion",237,0.0041039,1,1,"stimulus",1,NA,0,0,0
"4825",67,66,"dot-motion",179,0.0068039,1,1,"stimulus",1,NA,0,0,0
"4826",40,66,"dot-motion",81,0.077506,NA,1,"stimulus",1,1,0,0,0
"4827",28,66,"dot-motion",103,0.0260038,1,1,"stimulus",0,NA,0,0,0
"4828",64,65,"dot-motion",207,0.0028009,NA,1,"stimulus",1,1,0,0,0
"4829",64,NA,"score trial",0,0,NA,0,"score trial",0,NA,0.0031609,0.00216066,0.00266078
"4830",74,66,"dot-motion",259,0.0500045,1,4,"stimulus",0,NA,0,0,0
"4831",6,65,"dot-motion",179,0.0470049,1,4,"stimulus",0,1,0,0,0
"4832",8,66,"dot-motion",207,0,NA,2,"stimulus",0,1,0,0,0
"4833",86,65,"dot-motion",29,0.02,1,2,"stimulus",0,NA,0,0,0
"4834",88,66,"dot-motion",45,0.25,1,4,"catch trial",0,NA,0,0,0
"4835",67,66,"dot-motion",181,0.0066039,1,3,"stimulus",1,NA,0,0,0
"4836",43,66,"dot-motion",239,0.0083045,NA,1,"stimulus",0,1,0,0,0
"4837",98,65,"dot-motion",43,0.025,1,4,"stimulus",1,NA,0,0,0
"4838",74,66,"dot-motion",261,0.0475045,NA,4,"stimulus",0,1,0,0,0
"4839",28,65,"dot-motion",105,0.0175037,1,1,"stimulus",1,1,0,0,0
"4840",40,65,"dot-motion",83,0.0850068,NA,3,"stimulus",1,NA,0,0,0
"4841",6,65,"dot-motion",181,0.046005,NA,4,"stimulus",0,1,0,0,0
"4842",8,65,"dot-motion",209,0.0030003,1,4,"stimulus",0,1,0,0,0
"4843",97,65,"dot-motion",107,0.068506,1,4,"stimulus",0,1,0,0,0
"4844",98,65,"dot-motion",45,0.025,NA,4,"stimulus",0,NA,0,0,0
"4845",43,66,"dot-motion",241,0.0039039,NA,1,"stimulus",1,1,0,0,0
"4846",43,NA,"score trial",0,0,NA,0,"score trial",0,NA,0.00706408,0.00678366,0.00692387
"4847",67,65,"dot-motion",183,0.0065024,1,4,"stimulus",0,1,0,0,0
"4848",88,65,"dot-motion",47,0.02,1,4,"stimulus",1,NA,0,0,0
"4849",74,66,"dot-motion",263,0.0550053,NA,4,"stimulus",0,NA,0,0,0
"4850",28,65,"dot-motion",107,0.0250037,1,4,"stimulus",0,NA,0,0,0
"4851",86,66,"dot-motion",31,0.015,1,1,"stimulus",0,NA,0,0,0
"4852",40,66,"dot-motion",85,0.035003,1,1,"stimulus",0,1,0,0,0
"4853",88,66,"dot-motion",49,0.015,NA,4,"stimulus",1,1,0,0,0
"4854",8,65,"dot-motion",211,0.0028003,NA,2,"stimulus",0,1,0,0,0
"4855",8,NA,"score trial",0,0,NA,0,"score trial",0,NA,0.00176018,0.00234141,0.0020508
"4856",67,66,"dot-motion",185,0.0063024,1,4,"stimulus",0,NA,0,0,0
"4857",74,66,"dot-motion",265,0.062506,NA,4,"stimulus",0,NA,0,0,0
"4858",6,65,"dot-motion",183,0.0965098,1,4,"stimulus",1,NA,0,0,0
"4859",98,65,"dot-motion",47,0.0400015,NA,4,"stimulus",0,NA,0,0,0
"4860",28,65,"dot-motion",109,0.0165038,1,1,"stimulus",1,NA,0,0,0
"4861",97,65,"dot-motion",109,0.067506,NA,3,"stimulus",0,1,0,0,0
"4862",6,65,"dot-motion",185,0.0955098,NA,4,"stimulus",1,1,0,0,0
"4863",86,66,"dot-motion",33,0.25,1,2,"catch trial",0,NA,0,0,0
"4864",40,66,"dot-motion",87,0.0925075,1,1,"stimulus",1,1,0,0,0
"4865",88,65,"dot-motion",51,0.0300015,NA,4,"stimulus",1,NA,0,0,0
"4866",74,66,"dot-motion",267,0.0700068,NA,4,"stimulus",0,NA,0,0,0
"4867",98,65,"dot-motion",49,0.055003,1,3,"stimulus",0,1,0,0,0
"4868",67,66,"dot-motion",187,0.0064039,1,2,"stimulus",1,NA,0,0,0
"4869",97,65,"dot-motion",111,0.0681061,1,4,"stimulus",0,1,0,0,0
"4870",28,66,"dot-motion",111,0.0240037,NA,3,"stimulus",0,1,0,0,0
"4871",74,65,"dot-motion",269,0.0530054,1,4,"stimulus",1,1,0,0,0
"4872",88,65,"dot-motion",53,0.045003,NA,4,"stimulus",1,NA,0,0,0
"4873",6,65,"dot-motion",187,0.0490053,1,4,"stimulus",0,1,0,0,0
"4874",98,65,"dot-motion",51,0.050003,1,3,"stimulus",0,NA,0,0,0
"4875",40,66,"dot-motion",89,0.0900075,NA,1,"stimulus",1,1,0,0,0
"4876",67,66,"dot-motion",189,0.0062039,NA,1,"stimulus",1,1,0,0,0
"4877",86,66,"dot-motion",35,0.015,NA,1,"stimulus",1,1,0,0,0
"4878",28,65,"dot-motion",113,0.0270041,1,4,"stimulus",0,1,0,0,0
"4879",74,66,"dot-motion",271,0.0520054,1,4,"stimulus",1,NA,0,0,0
"4880",88,65,"dot-motion",55,0.0600045,NA,4,"stimulus",1,NA,0,0,0
"4881",6,65,"dot-motion",189,0.0480052,1,4,"stimulus",0,NA,0,0,0
"4882",40,66,"dot-motion",91,0.0930078,NA,3,"stimulus",1,NA,0,0,0
"4883",98,65,"dot-motion",53,0.25,1,3,"catch trial",0,NA,0,0,0
"4884",67,66,"dot-motion",191,0.0061024,1,4,"stimulus",0,NA,0,0,0
"4885",28,65,"dot-motion",115,0.0155038,NA,3,"stimulus",1,1,0,0,0
"4886",86,65,"dot-motion",37,0.0300015,1,1,"stimulus",1,1,0,0,0
"4887",74,66,"dot-motion",273,0.0775075,NA,4,"stimulus",0,NA,0,0,0
"4888",88,65,"dot-motion",57,0.075006,1,4,"stimulus",1,1,0,0,0
"4889",67,66,"dot-motion",193,0.0059024,1,4,"stimulus",0,NA,0,0,0
"4890",6,65,"dot-motion",191,0.09851,NA,4,"stimulus",1,NA,0,0,0
"4891",40,65,"dot-motion",93,0.032503,NA,1,"stimulus",0,1,0,0,0
"4892",98,65,"dot-motion",55,0.045003,NA,4,"stimulus",0,1,0,0,0
"4893",28,66,"dot-motion",117,0.026004,1,1,"stimulus",0,NA,0,0,0
"4894",88,65,"dot-motion",59,0.072506,NA,4,"stimulus",1,1,0,0,0
"4895",74,65,"dot-motion",275,0.0850082,NA,4,"stimulus",0,NA,0,0,0
"4896",86,65,"dot-motion",39,0.0275015,1,3,"stimulus",1,NA,0,0,0
"4897",6,65,"dot-motion",193,0.0470053,NA,4,"stimulus",0,1,0,0,0
"4898",67,65,"dot-motion",195,0.0057024,1,4,"stimulus",0,NA,0,0,0
"4899",98,65,"dot-motion",57,0.0525037,NA,4,"stimulus",0,NA,0,0,0
"4900",40,65,"dot-motion",95,0.0960081,1,3,"stimulus",1,1,0,0,0
"4901",28,65,"dot-motion",119,0.018504,1,1,"stimulus",1,1,0,0,0
"4902",88,65,"dot-motion",61,0.0800067,NA,4,"stimulus",1,NA,0,0,0
"4903",74,66,"dot-motion",277,0.092509,NA,4,"stimulus",0,NA,0,0,0
"4904",67,65,"dot-motion",197,0.0055024,1,1,"stimulus",0,NA,0,0,0
"4905",86,65,"dot-motion",41,0.0250015,1,2,"stimulus",1,NA,0,0,0
"4906",6,66,"dot-motion",195,0.0500056,NA,4,"stimulus",0,NA,0,0,0
"4907",98,65,"dot-motion",59,0.0600045,1,4,"stimulus",0,1,0,0,0
"4908",28,66,"dot-motion",121,0.0175041,NA,2,"stimulus",1,1,0,0,0
"4909",40,66,"dot-motion",97,0.0950081,1,3,"stimulus",1,NA,0,0,0
"4910",74,65,"dot-motion",279,0.10001,1,4,"stimulus",0,1,0,0,0
"4911",88,65,"dot-motion",63,0.0875075,NA,4,"stimulus",1,NA,0,0,0
"4912",67,66,"dot-motion",199,0.0053024,NA,2,"stimulus",0,1,0,0,0
"4913",67,NA,"score trial",0,0,NA,0,"score trial",0,NA,0.00466216,0.00604366,0.00535291
"4914",98,65,"dot-motion",61,0.0575045,1,4,"stimulus",0,NA,0,0,0
"4915",86,66,"dot-motion",43,0.01,NA,1,"stimulus",0,1,0,0,0
"4916",6,65,"dot-motion",197,0.0530059,NA,4,"stimulus",0,NA,0,0,0
"4917",28,66,"dot-motion",123,0.025004,1,2,"stimulus",0,NA,0,0,0
"4918",40,66,"dot-motion",99,0.0940081,1,3,"stimulus",1,NA,0,0,0
"4919",88,66,"dot-motion",65,0.0950083,1,4,"stimulus",1,1,0,0,0
"4920",74,66,"dot-motion",281,0.0990098,NA,4,"stimulus",0,1,0,0,0
"4921",6,65,"dot-motion",199,0.10151,1,4,"stimulus",1,1,0,0,0
"4922",28,66,"dot-motion",125,0.0205043,NA,2,"stimulus",1,NA,0,0,0
"4923",88,65,"dot-motion",67,0.0425023,NA,4,"stimulus",0,NA,0,0,0
"4924",74,66,"dot-motion",283,0.10201,1,4,"stimulus",0,1,0,0,0
"4925",86,65,"dot-motion",45,0.0225015,1,2,"stimulus",1,NA,0,0,0
"4926",40,66,"dot-motion",101,0.0355033,1,3,"stimulus",0,1,0,0,0
"4927",98,65,"dot-motion",63,0.02,1,4,"stimulus",1,NA,0,0,0
"4928",6,65,"dot-motion",201,0.0560062,NA,4,"stimulus",0,NA,0,0,0
"4929",28,66,"dot-motion",127,0.0235047,NA,1,"stimulus",1,NA,0,0,0
"4930",74,66,"dot-motion",285,0.10101,1,4,"stimulus",0,NA,0,0,0
"4931",40,66,"dot-motion",103,0.0930081,NA,1,"stimulus",1,1,0,0,0
"4932",98,65,"dot-motion",65,0.015,NA,3,"stimulus",1,1,0,0,0
"4933",88,66,"dot-motion",69,0.050003,NA,4,"stimulus",0,NA,0,0,0
"4934",86,66,"dot-motion",47,0.0250015,1,2,"stimulus",0,1,0,0,0
"4935",74,66,"dot-motion",287,0.10001,1,4,"stimulus",0,NA,0,0,0
"4936",88,66,"dot-motion",71,0.0575037,NA,4,"stimulus",0,NA,0,0,0
"4937",40,65,"dot-motion",105,0.0960084,1,3,"stimulus",1,1,0,0,0
"4938",86,65,"dot-motion",49,0.0200015,1,1,"stimulus",1,NA,0,0,0
"4939",28,65,"dot-motion",129,0.026505,1,1,"stimulus",1,1,0,0,0
"4940",98,65,"dot-motion",67,0.0550045,1,3,"stimulus",0,NA,0,0,0
"4941",6,66,"dot-motion",203,0.10051,1,4,"stimulus",1,NA,0,0,0
"4942",74,66,"dot-motion",289,0.0990101,1,4,"stimulus",0,NA,0,0,0
"4943",88,66,"dot-motion",73,0.0650045,NA,4,"stimulus",0,NA,0,0,0
"4944",40,65,"dot-motion",107,0.25,1,1,"catch trial",0,NA,0,0,0
"4945",98,65,"dot-motion",69,0.0525045,1,3,"stimulus",0,NA,0,0,0
"4946",74,66,"dot-motion",291,0.0510054,NA,4,"stimulus",1,1,0,0,0
"4947",28,65,"dot-motion",131,0.025505,1,1,"stimulus",1,NA,0,0,0
"4948",86,65,"dot-motion",51,0.0175015,1,1,"stimulus",1,NA,0,0,0
"4949",6,65,"dot-motion",205,0.0995103,NA,4,"stimulus",1,1,0,0,0
"4950",88,66,"dot-motion",75,0.0725053,1,4,"stimulus",0,1,0,0,0
"4951",74,66,"dot-motion",293,0.0540057,1,4,"stimulus",1,1,0,0,0
"4952",98,66,"dot-motion",71,0.25,NA,4,"catch trial",0,NA,0,0,0
"4953",40,65,"dot-motion",109,0.0345033,1,1,"stimulus",0,NA,0,0,0
"4954",28,65,"dot-motion",133,0.024505,NA,2,"stimulus",1,1,0,0,0
"4955",6,65,"dot-motion",207,0.102511,1,4,"stimulus",1,1,0,0,0
"4956",86,65,"dot-motion",53,0.0225015,1,3,"stimulus",0,NA,0,0,0
"4957",88,65,"dot-motion",77,0.0700053,NA,4,"stimulus",0,1,0,0,0
"4958",98,65,"dot-motion",73,0.0300015,1,4,"stimulus",1,1,0,0,0
"4959",40,65,"dot-motion",111,0.0950084,1,3,"stimulus",1,NA,0,0,0
"4960",74,66,"dot-motion",295,0.09801,1,4,"stimulus",0,NA,0,0,0
"4961",22,66,"dot-motion",23,0.025,1,1,"stimulus",1,NA,0,0,0
"4962",28,66,"dot-motion",135,0.0275053,1,2,"stimulus",1,1,0,0,0
"4963",6,65,"dot-motion",209,0.0590064,NA,4,"stimulus",0,NA,0,0,0
"4964",74,66,"dot-motion",297,0.0970101,NA,4,"stimulus",0,1,0,0,0
"4965",86,65,"dot-motion",55,0.0150015,1,1,"stimulus",1,NA,0,0,0
"4966",88,66,"dot-motion",79,0.077506,1,4,"stimulus",0,1,0,0,0
"4967",98,65,"dot-motion",75,0.0275015,1,4,"stimulus",1,NA,0,0,0
"4968",40,66,"dot-motion",113,0.0335033,1,3,"stimulus",0,NA,0,0,0
"4969",28,65,"dot-motion",137,0.024004,NA,1,"stimulus",0,1,0,0,0
"4970",6,65,"dot-motion",211,0.0620067,1,4,"stimulus",0,1,0,0,0
"4971",88,65,"dot-motion",81,0.075006,NA,4,"stimulus",0,1,0,0,0
"4972",74,65,"dot-motion",299,0.10001,1,4,"stimulus",0,1,0,0,0
"4973",98,65,"dot-motion",77,0.0250015,NA,4,"stimulus",1,1,0,0,0
"4974",86,66,"dot-motion",57,0.0200015,1,2,"stimulus",0,NA,0,0,0
"4975",40,66,"dot-motion",115,0.0940084,NA,1,"stimulus",1,1,0,0,0
"4976",28,65,"dot-motion",139,0.0273053,1,3,"stimulus",1,NA,0,0,0
"4977",74,65,"dot-motion",301,0.0530057,1,4,"stimulus",1,NA,0,0,0
"4978",88,65,"dot-motion",83,0.0780063,1,4,"stimulus",0,1,0,0,0
"4979",98,65,"dot-motion",79,0.0325022,NA,4,"stimulus",1,NA,0,0,0
"4980",6,65,"dot-motion",213,0.25,NA,4,"catch trial",0,NA,0,0,0
"4981",40,65,"dot-motion",117,0.0325033,NA,3,"stimulus",0,1,0,0,0
"4982",28,66,"dot-motion",141,0.0271053,NA,2,"stimulus",1,1,0,0,0
"4983",86,66,"dot-motion",59,0.0125015,1,2,"stimulus",1,NA,0,0,0
"4984",74,66,"dot-motion",303,0.0520057,NA,4,"stimulus",1,1,0,0,0
"4985",88,66,"dot-motion",85,0.0925082,NA,4,"stimulus",1,1,0,0,0
"4986",98,65,"dot-motion",81,0.040003,NA,4,"stimulus",1,NA,0,0,0
"4987",6,65,"dot-motion",215,0.101511,1,4,"stimulus",1,NA,0,0,0
"4988",22,66,"dot-motion",25,0.025,1,1,"stimulus",0,NA,0,0,0
"4989",40,65,"dot-motion",119,0.0970087,1,3,"stimulus",1,1,0,0,0
"4990",74,66,"dot-motion",305,0.0990103,1,4,"stimulus",0,NA,0,0,0
"4991",28,65,"dot-motion",143,0.25,1,4,"catch trial",0,NA,0,0,0
"4992",88,66,"dot-motion",87,0.0770063,1,4,"stimulus",0,NA,0,0,0
"4993",98,65,"dot-motion",83,0.0500045,NA,4,"stimulus",0,1,0,0,0
"4994",6,65,"dot-motion",217,0.100511,NA,4,"stimulus",1,1,0,0,0
"4995",86,66,"dot-motion",61,0.0175015,1,1,"stimulus",0,NA,0,0,0
"4996",22,65,"dot-motion",27,0.02,1,1,"stimulus",1,NA,0,0,0
"4997",40,65,"dot-motion",121,0.0355036,1,1,"stimulus",0,1,0,0,0
"4998",74,66,"dot-motion",307,0.0980104,NA,4,"stimulus",0,1,0,0,0
"4999",28,65,"dot-motion",145,0.0270043,1,4,"stimulus",0,1,0,0,0
"5000",98,65,"dot-motion",85,0.0575052,1,4,"stimulus",0,1,0,0,0
"5001",88,66,"dot-motion",89,0.100009,1,4,"stimulus",1,1,0,0,0
"5002",6,65,"dot-motion",219,0.0610068,NA,3,"stimulus",0,1,0,0,0
"5003",74,66,"dot-motion",309,0.0526058,NA,4,"stimulus",1,NA,0,0,0
"5004",86,66,"dot-motion",63,0.0150015,1,1,"stimulus",0,NA,0,0,0
"5005",40,65,"dot-motion",123,0.0960087,NA,3,"stimulus",1,1,0,0,0
"5006",98,65,"dot-motion",87,0.0475038,1,4,"stimulus",1,1,0,0,0
"5007",28,66,"dot-motion",147,0.0260043,1,4,"stimulus",0,NA,0,0,0
"5008",22,65,"dot-motion",29,0.015,1,1,"stimulus",1,NA,0,0,0
"5009",6,65,"dot-motion",221,0.0616068,1,4,"stimulus",0,1,0,0,0
"5010",88,65,"dot-motion",91,0.0760063,NA,4,"stimulus",0,1,0,0,0
"5011",74,65,"dot-motion",311,0.0532058,1,4,"stimulus",1,1,0,0,0
"5012",98,65,"dot-motion",89,0.0450037,NA,4,"stimulus",1,1,0,0,0
"5013",86,66,"dot-motion",65,0.0125015,1,2,"stimulus",0,NA,0,0,0
"5014",28,65,"dot-motion",149,0.0250043,1,3,"stimulus",0,NA,0,0,0
"5015",22,65,"dot-motion",31,0.01,1,1,"stimulus",1,NA,0,0,0
"5016",40,65,"dot-motion",125,0.0966088,1,1,"stimulus",1,1,0,0,0
"5017",88,66,"dot-motion",93,0.0790066,1,4,"stimulus",0,1,0,0,0
"5018",6,65,"dot-motion",223,0.103511,1,4,"stimulus",1,1,0,0,0
"5019",74,66,"dot-motion",313,0.101011,NA,4,"stimulus",0,NA,0,0,0
"5020",28,65,"dot-motion",151,0.25,1,4,"catch trial",0,NA,0,0,0
"5021",40,65,"dot-motion",127,0.0345036,1,1,"stimulus",0,NA,0,0,0
"5022",98,65,"dot-motion",91,0.0550053,NA,4,"stimulus",0,1,0,0,0
"5023",22,65,"dot-motion",33,0.02,1,1,"stimulus",0,NA,0,0,0
"5024",86,65,"dot-motion",67,0.0100015,1,1,"stimulus",1,NA,0,0,0
"5025",74,66,"dot-motion",315,0.104011,NA,4,"stimulus",0,NA,0,0,0
"5026",88,66,"dot-motion",95,0.0780066,NA,4,"stimulus",0,1,0,0,0
"5027",1,65,"dot-motion",43,0.025,1,2,"stimulus",1,NA,0,0,0
"5028",6,65,"dot-motion",225,0.103311,NA,4,"stimulus",1,1,0,0,0
"5029",6,NA,"score trial",0,0,NA,0,"score trial",0,NA,0.0561262,0.101871,0.0789984
"5030",98,65,"dot-motion",93,0.0525045,NA,4,"stimulus",1,NA,0,0,0
"5031",22,65,"dot-motion",35,0.015,1,1,"stimulus",0,NA,0,0,0
"5032",28,65,"dot-motion",153,0.0240044,1,4,"stimulus",0,NA,0,0,0
"5033",40,65,"dot-motion",129,0.0335036,1,3,"stimulus",0,NA,0,0,0
"5034",86,66,"dot-motion",69,0.0100015,1,3,"stimulus",0,NA,0,0,0
"5035",88,66,"dot-motion",97,0.099009,1,4,"stimulus",1,NA,0,0,0
"5036",74,65,"dot-motion",317,0.25,NA,4,"catch trial",0,NA,0,0,0
"5037",1,65,"dot-motion",45,0.02,1,4,"stimulus",1,NA,0,0,0
"5038",98,65,"dot-motion",95,0.0580055,NA,4,"stimulus",0,NA,0,0,0
"5039",22,66,"dot-motion",37,0.01,1,1,"stimulus",0,NA,0,0,0
"5040",28,65,"dot-motion",155,0.0230044,1,4,"stimulus",0,NA,0,0,0
"5041",74,65,"dot-motion",319,0.107011,NA,4,"stimulus",0,NA,0,0,0
"5042",88,66,"dot-motion",99,0.0810069,NA,4,"stimulus",0,NA,0,0,0
"5043",1,66,"dot-motion",47,0.015,1,1,"stimulus",1,NA,0,0,0
"5044",40,66,"dot-motion",131,0.0325036,1,3,"stimulus",0,NA,0,0,0
"5045",86,66,"dot-motion",71,0.0075015,1,2,"stimulus",1,NA,0,0,0
"5046",22,66,"dot-motion",39,0.005,NA,1,"stimulus",0,1,0,0,0
"5047",98,65,"dot-motion",97,0.0610058,NA,4,"stimulus",0,NA,0,0,0
"5048",28,66,"dot-motion",157,0.0220044,1,4,"stimulus",0,NA,0,0,0
"5049",74,65,"dot-motion",321,0.110012,NA,4,"stimulus",0,NA,0,0,0
"5050",88,65,"dot-motion",101,0.098009,NA,4,"stimulus",1,1,0,0,0
"5051",1,65,"dot-motion",49,0.01,1,1,"stimulus",1,NA,0,0,0
"5052",40,65,"dot-motion",133,0.0315036,1,1,"stimulus",0,NA,0,0,0
"5053",86,65,"dot-motion",73,0.0075015,NA,1,"stimulus",0,1,0,0,0
"5054",22,65,"dot-motion",41,0.0200015,1,1,"stimulus",0,1,0,0,0
"5055",74,66,"dot-motion",323,0.113012,NA,4,"stimulus",0,NA,0,0,0
"5056",98,65,"dot-motion",99,0.0640061,1,4,"stimulus",0,1,0,0,0
"5057",28,65,"dot-motion",159,0.0210044,1,4,"stimulus",0,NA,0,0,0
"5058",1,66,"dot-motion",51,0.025,NA,1,"stimulus",0,NA,0,0,0
"5059",88,65,"dot-motion",103,0.101009,NA,4,"stimulus",1,NA,0,0,0
"5060",40,65,"dot-motion",135,0.0305036,1,3,"stimulus",0,NA,0,0,0
"5061",86,66,"dot-motion",75,0.0150023,1,1,"stimulus",0,1,0,0,0
"5062",98,65,"dot-motion",101,0.0600053,NA,4,"stimulus",1,NA,0,0,0
"5063",74,66,"dot-motion",325,0.116012,1,4,"stimulus",0,1,0,0,0
